$GPGGA,075922.80,3047.021508798,N,10357.5130699,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.021404398,N,10357.513059802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.0212959,N,10357.513048198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.021189598,N,10357.513044598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.0210826,N,10357.5130372,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.020973898,N,10357.513027,E,4,08,1.0,495.058,M,-41.787,M,2.8,*56
$GPGGA,075922.80,3047.020868898,N,10357.513030198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.020760898,N,10357.5130168,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.020646502,N,10357.513003102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.020545198,N,10357.5129967,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.020437702,N,10357.512989902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.0203332,N,10357.512988798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.020227702,N,10357.512973102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.020118298,N,10357.512966298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0200086,N,10357.512960802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.019900702,N,10357.512958702,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.0197947,N,10357.512941002,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.0196819,N,10357.5129385,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.019577998,N,10357.5129277,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.019472398,N,10357.512925198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.0193624,N,10357.5129193,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.0192517,N,10357.512910798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.019147102,N,10357.5129079,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.019041298,N,10357.512901498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.018935998,N,10357.512898798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.018822802,N,10357.512890302,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.018717598,N,10357.512887902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.018616198,N,10357.5128767,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.0185038,N,10357.5128782,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.018398998,N,10357.512873802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.018292798,N,10357.512862498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.0181849,N,10357.512853198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.018076702,N,10357.512854698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0179698,N,10357.512846298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.017866702,N,10357.512841798,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.0177604,N,10357.5128335,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.017650102,N,10357.512828202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.0175426,N,10357.512821098,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.017436802,N,10357.512818902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.017325598,N,10357.5128197,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.017214898,N,10357.512819298,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.017109898,N,10357.512807202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.0170047,N,10357.512798598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.016896898,N,10357.512793198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.016790398,N,10357.512783802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.0166855,N,10357.512782902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.0165709,N,10357.5127825,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.016467598,N,10357.512776698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.016358602,N,10357.512762502,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.016253698,N,10357.512771598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.0161446,N,10357.512760402,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.0160384,N,10357.5127645,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.0159322,N,10357.512761698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.015824302,N,10357.512748102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0157174,N,10357.512747898,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.015611698,N,10357.512737698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*65
$GPGGA,075922.80,3047.015501202,N,10357.5127312,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.015392602,N,10357.5127234,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.015285202,N,10357.512711802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.015174802,N,10357.512689302,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.015063298,N,10357.512671602,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.014954998,N,10357.512649198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.014842498,N,10357.5126319,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0147316,N,10357.5126178,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.0146236,N,10357.512597598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.014516602,N,10357.5125842,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.0144007,N,10357.512575698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.0142903,N,10357.512562,E,4,08,1.0,495.058,M,-41.787,M,2.8,*58
$GPGGA,075922.80,3047.014182198,N,10357.512552502,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.0140716,N,10357.512537598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.0139645,N,10357.512526198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.013864,N,10357.5125329,E,4,08,1.0,495.058,M,-41.787,M,2.8,*51
$GPGGA,075922.80,3047.0137575,N,10357.512521098,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.013639,N,10357.512495598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*56
$GPGGA,075922.80,3047.013531198,N,10357.512485698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.013424602,N,10357.512483898,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.013313698,N,10357.5124729,E,4,08,1.0,495.058,M,-41.787,M,2.8,*68
$GPGGA,075922.80,3047.013208302,N,10357.5124534,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.0131086,N,10357.5124426,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.012998398,N,10357.5124339,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.0128902,N,10357.512419002,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.0127846,N,10357.512411898,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.012679102,N,10357.5124024,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.012569002,N,10357.512396802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.012459298,N,10357.512375598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.012347698,N,10357.5123721,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0122431,N,10357.512360202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.0121345,N,10357.512339898,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.012024598,N,10357.512334402,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.011917198,N,10357.512313498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.011806198,N,10357.512314902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*67
$GPGGA,075922.80,3047.0116935,N,10357.512313702,E,4,08,1.0,495.058,M,-41.787,M,2.8,*69
$GPGGA,075922.80,3047.0115858,N,10357.512299902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.0114748,N,10357.512288598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.011369398,N,10357.512278302,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.01126,N,10357.512271,E,4,08,1.0,495.058,M,-41.787,M,2.8,*54
$GPGGA,075922.80,3047.011150398,N,10357.512253402,E,4,08,1.0,495.058,M,-41.787,M,2.8,*60
$GPGGA,075922.80,3047.011041198,N,10357.512249598,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.010933198,N,10357.5122404,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.010829398,N,10357.5122275,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.010717498,N,10357.5122188,E,4,08,1.0,495.058,M,-41.787,M,2.8,*62
$GPGGA,075922.80,3047.010611802,N,10357.5122125,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6D
$GPGGA,075922.80,3047.010499302,N,10357.512199198,E,4,08,1.0,495.058,M,-41.787,M,2.8,*61
$GPGGA,075922.80,3047.010390498,N,10357.512188302,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.010281202,N,10357.512183202,E,4,08,1.0,495.058,M,-41.787,M,2.8,*64
$GPGGA,075922.80,3047.010169098,N,10357.5121744,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.010063,N,10357.512161098,E,4,08,1.0,495.058,M,-41.787,M,2.8,*57
$GPGGA,075922.80,3047.009953998,N,10357.512155698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.009843598,N,10357.512146902,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
$GPGGA,075922.80,3047.0097411,N,10357.512134002,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6A
$GPGGA,075922.80,3047.0096289,N,10357.5121273,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.009523798,N,10357.512115498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6F
$GPGGA,075922.80,3047.009415798,N,10357.512112498,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6C
$GPGGA,075922.80,3047.0093061,N,10357.512099802,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.009199,N,10357.5120889,E,4,08,1.0,495.058,M,-41.787,M,2.8,*55
$GPGGA,075922.80,3047.009095602,N,10357.512085102,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6B
$GPGGA,075922.80,3047.008978902,N,10357.5120763,E,4,08,1.0,495.058,M,-41.787,M,2.8,*63
$GPGGA,075922.80,3047.0088765,N,10357.5120622,E,4,08,1.0,495.058,M,-41.787,M,2.8,*66
$GPGGA,075922.80,3047.0087706,N,10357.512056698,E,4,08,1.0,495.058,M,-41.787,M,2.8,*6E
